marathi_word,sentiment_label,pos_score,neg_score,obj_score,english_translation,synset_id,pos
अलभ्य,-,0.0,0.375,0.625,unpredictable,101,adjective
श्रमण,neutral,0.025,0.0,0.975,labor,20,noun
खूपच_चांगले,neutral,0.0,0.0,0.0,very_ -consumed,95,adverb
बरोबर,+,0.35418181818181815,0.03218181818181818,0.6136363636363636,well,95,adverb
चांगल्या_प्रकारे,neutral,0.0,0.0,0.0,good_ type,95,adverb
चांगले,+,0.5694444444444444,0.004629629629629629,0.42592592592592593,good,95,adverb
सत्यवती,+,0.325,0.05,0.625,truth,101,adjective
खरेतर,neutral,0.0,0.0,1.0,in fact,95,adverb
वस्तुतः,neutral,0.0,0.0,1.0,in fact,95,adverb
वास्तविक,+,0.125,0.0,0.875,actually,95,adverb
प्रत्यक्षात,+,0.125,0.0,0.875,actually,95,adverb
गुळमुळीत,+,0.625,0.0,0.375,randy,95,adverb
गुळमुळीतपणे,-,0.0,0.125,0.875,sorely,95,adverb
स्पष्टपणे,+,0.1875,0.0625,0.75,clearly,95,adverb
स्पष्टरीत्या,+,0.1875,0.0625,0.75,clearly,95,adverb
असभ्यपणे,+,0.25,0.0,0.75,rudely,95,adverb
स्वार्थी,+,0.25,0.0,0.75,selfish,101,adjective
मतलबी,neutral,0.0,0.0,1.0,vocabulary,101,adjective
आपमतलबी,+,0.125,0.03125,0.84375,incense,101,adjective
आप्पलपोट्या,+,0.125,0.0,0.875,bargain,101,adjective
आप्पलपोटा,neutral,0.0,0.0,1.0,apple,101,adjective
प्राण,neutral,0.017857142857142856,0.0,0.9821428571428571,life,44,noun
जीव,neutral,0.0,0.0,1.0,organism,44,noun
चैतन्य,+,0.3125,0.0,0.6875,consciousness,44,noun
प्राणशक्ती,+,0.3125,0.0,0.6875,vitality,44,noun
जीवशक्ती,+,0.3125,0.0,0.6875,vitality,44,noun
चैतन्यशक्ती,+,0.3125,0.0,0.6875,consciousness,44,noun
चेतनशक्ती,+,0.3125,0.0,0.6875,consciousness,44,noun
नायिका,+,0.25,0.0,0.75,heroine,20,noun
उपनायिका,neutral,0.0,0.0,1.0,suburban,20,noun
सहनायिका,+,0.4,0.175,0.425,tolerant,20,noun
खलनायिका,-,0.0,0.3125,0.6875,villain,20,noun
उपनायक,neutral,0.0,0.0,0.0,subtleist,20,noun
सहनायक,+,0.4,0.175,0.425,tolerant,20,noun
खलनायक,neutral,0.0,0.0,0.0,coronor,20,noun
दुष्ट_पात्र,-,0.1,0.55,0.35,wicked,20,noun
पेशी,neutral,0.0,0.0,1.0,cell,30,noun
कोशिका,neutral,0.0,0.0,1.0,cell,30,noun
पेशिका,neutral,0.0,0.0,1.0,clerk,30,noun
कायिक_पेशी,neutral,0.0,0.0,1.0,cucumber,30,noun
रक्तहीन,-,0.1,0.325,0.575,bloodless,111,adjective
रक्तविहिन,neutral,0.0,0.0,0.0,vascularosis,111,adjective
एकपदरी,neutral,0.03125,0.046875,0.921875,united,101,adjective
एकेरी,neutral,0.05357142857142857,0.08928571428571429,0.8571428571428571,singular,101,adjective
कोमलांगी,-,0.046875,0.3203125,0.6328125,foul,101,adjective
नाजूक,neutral,0.3472857142857143,0.34914285714285714,0.30357142857142855,delicate,101,adjective
सुकुमारी,+,0.25,0.0375,0.7125,fine,101,adjective
अन्यायी,+,0.125,0.0,0.875,unjustly,101,adjective
अधर्मी,-,0.0,0.375,0.625,unpredictable,101,adjective
अनीतीचा,-,0.0,0.75,0.25,unwilling,101,adjective
न्यायी,+,0.15625,0.0,0.84375,judicial,101,adjective
न्यायनिष्ठ,neutral,0.020833333333333332,0.0,0.9791666666666666,justified,101,adjective
बुद्धिजीवी,+,0.4375,0.0625,0.5,intellectual,92,adjective
अडेलतट्टू,neutral,0.0,0.0,1.0,analogy,101,adjective
अडेल,neutral,0.0,0.0,0.0,adele,101,adjective
गोंदवण,neutral,0.0,0.0,1.0,tattoo,27,noun
त्याज्य,-,0.25,0.625,0.125,astonishment,101,adjective
आनंददायी,neutral,0.0,0.0,0.0,pleasent,101,adjective
आल्हादकारक,+,0.3,0.1375,0.5625,gentle,101,adjective
आनंददायक,neutral,0.0,0.0,0.0,pleasent,101,adjective
तोषक,neutral,0.05,0.025,0.925,pillar,101,adjective
रंजक,neutral,0.0,0.008333333333333333,0.9916666666666667,packed,101,adjective
सुखद,+,0.6875,0.0625,0.25,pleasant,101,adjective
सुखप्रद,+,0.5625,0.0,0.4375,happiness,101,adjective
सुखदायी,neutral,0.0,0.0,0.0,pleasent,101,adjective
आल्हादक,neutral,0.0,0.008333333333333333,0.9916666666666667,packed,101,adjective
सुखकारक,+,0.275,0.025,0.7,pleasing,101,adjective
आनंदमय,neutral,0.0,0.0,0.0,pleasent,111,adjective
उल्लासपूर्ण,-,0.0,0.34375,0.65625,stupid,111,adjective
सानंद,neutral,0.0,0.0,0.0,sanand,111,adjective
सोल्लास,neutral,0.0,0.0,0.0,sollas,111,adjective
अस्वीकृत,-,0.0625,0.125,0.8125,dismissal,101,adjective
नामंजूर,neutral,0.0,0.0,1.0,renamed,101,adjective
मंजूरी,+,0.34375,0.0,0.65625,approval,61,noun
रुकार,+,0.20833333333333334,0.08333333333333333,0.7083333333333334,compliance,61,noun
संमती,+,0.125,0.0,0.875,consent,61,noun
सहमती,+,0.125,0.0,0.875,consent,61,noun
परवानगी_मिळालेला,-,0.0,0.08333333333333333,0.9166666666666666,permitted,111,adjective
अनुमती_मिळालेला,-,0.0,0.08333333333333333,0.9166666666666666,permitted,111,adjective
अनुज्ञा_मिळालेला,neutral,0.0,0.0,0.0,permit_,111,adjective
चूल,-,0.03571428571428571,0.16071428571428573,0.8035714285714286,chill,27,noun
सभ्यपणे,+,0.125,0.0,0.875,gently,95,adverb
तर्जनी,-,0.0625,0.14583333333333334,0.7916666666666666,independent,30,noun
प्रातमिका,neutral,0.0,0.0,0.0,domainy,30,noun
अनामिका,-,0.0,0.125,0.875,anonymity,30,noun
भट्टी,neutral,0.0,0.0,1.0,furnace,27,noun
चुलाण,-,0.0,0.6875,0.3125,stubborn,27,noun
स्वयंपाक_साधन,neutral,0.017857142857142856,0.05357142857142857,0.9285714285714286,cook,27,noun
साधन,-,0.0,0.078125,0.921875,tool,27,noun
माध्यम,neutral,0.019230769230769232,0.019230769230769232,0.9615384615384616,medium,27,noun
असहमती,neutral,0.041666666666666664,0.041666666666666664,0.9166666666666666,disagreement,61,noun
असंमती,+,0.3125,0.0,0.6875,aspirant,61,noun
तूर,neutral,0.0,0.0,1.0,tumor,150,noun
तूरडाळ,neutral,0.0,0.0,0.0,turdal,150,noun
विमान,neutral,0.041666666666666664,0.027777777777777776,0.9305555555555556,plane,33,noun
पेशीद्रव्य,neutral,0.0,0.0,0.0,phenolia,30,noun
प्रोटोप्लास्ट,neutral,0.0,0.0,1.0,protoplast,30,noun
पेशी_पटल,neutral,0.0,0.0,1.0,clove,150,noun
रिक्तिका,-,0.0,0.125,0.875,vacancy,150,noun
केंद्रक,neutral,0.05357142857142857,0.05357142857142857,0.8928571428571429,nurse,150,noun
प्रजीवद्रव्य,neutral,0.0,0.0,1.0,priestly,150,noun
अनपेक्षित,-,0.125,0.3125,0.5625,unintentional,101,adjective
आकस्मिक,-,0.0,0.125,0.875,accidental,101,adjective
अकल्पित,+,0.5,0.375,0.125,unimaginable,101,adjective
अनाहूत,-,0.16666666666666666,0.7083333333333334,0.125,unhealthy,101,adjective
अपघाती,-,0.0,0.125,0.875,accidental,101,adjective
आगंतुक,neutral,0.0,0.0,0.0,translation_error_आगंतुक,101,adjective
मेंदूचा,+,0.125,0.017857142857142856,0.8571428571428571,brain,0,adjective
रक्ती,neutral,0.0,0.0,1.0,fund,92,adjective
रक्ताचा,neutral,0.0625,0.0625,0.875,blood,92,adjective
अनुकूल,neutral,0.0,0.0,1.0,adaptable,111,adjective
फायदेशीर,+,0.625,0.0,0.375,beneficial,111,adjective
सहाय,+,0.25,0.125,0.625,assistance,111,adjective
धार्जिणा,neutral,0.0,0.0,0.0,to,111,adjective
सानुकूल,+,0.1,0.0,0.9,custom,111,adjective
सरबरीत,-,0.0,0.75,0.25,intractable,111,adjective
आसट,neutral,0.0,0.0,1.0,seat,111,adjective
वर,neutral,0.025,0.0,0.975,on,61,noun
वरदान,+,0.5,0.0,0.5,boon,61,noun
हित,+,0.25,0.0,0.75,benefit,45,noun
कल्याण,+,0.2916666666666667,0.0,0.7083333333333334,welfare,45,noun
फायदा,+,0.21875,0.0,0.78125,advantage,45,noun
लाभ,+,0.25,0.0,0.75,benefit,45,noun
साल,neutral,0.0,0.0,1.0,peel,150,noun
सालपट,+,0.1875,0.09375,0.71875,peculiar,150,noun
सालटी,neutral,0.125,0.125,0.75,salty,150,noun
लोहारी_भट्टी,neutral,0.0,0.0,0.0,lohari_bot,27,noun
आवा,neutral,0.019230769230769232,0.0,0.9807692307692307,voice,27,noun
अवा,neutral,0.0,0.0,0.0,ava,27,noun
चिमटणे,neutral,0.0,0.0,0.0,to tweak,169,verb
चिमटा_घेणे,neutral,0.0,0.0,0.0,to tweak,169,verb
अपमानित_करणे,-,0.0,0.5,0.5,humiliated,169,verb
अपमान_करणे,neutral,0.0,0.0,0.0,disrespect_,169,verb
अनादर_करणे,neutral,0.0,0.0,0.0,disrespect_,169,verb
मानखंडना_करणे,neutral,0.0,0.017857142857142856,0.9821428571428571,nod,169,verb
अपमान_गिळणे,neutral,0.0,0.0,0.0,to get rid of,148,verb
पाणउतारा_सहन_करणे,neutral,0.0,0.0,0.0,water_shone_no_new,148,verb
अपमान_सहन_करणे,neutral,0.0,0.0,0.0,_hin_hin_ho,148,verb
पिटणे,neutral,0.0,0.0,0.0,to pampete,169,verb
मारणे,neutral,0.0,0.0,0.0,to kill,169,verb
ठोकणे,neutral,0.0,0.0,0.0,to hit,169,verb
बडवणे,+,0.052083333333333336,0.0,0.9479166666666666,follow,169,verb
झोडणे,neutral,0.0,0.0,0.0,to run,169,verb
चोपणे,neutral,0.0,0.0,0.0,to spoil,169,verb
बदडणे,neutral,0.0,0.0,0.0,to be fooled,169,verb
चोप_देणे,neutral,0.0,0.0,0.0,to be ascertained,169,verb
धोपटणे,neutral,0.0,0.0,0.0,to burn,169,verb
झोडपणे,+,0.09375,0.0,0.90625,laugh,169,verb
हाणणे,neutral,0.0,0.0,0.0,to take away,169,verb
लाथाडणे,neutral,0.0,0.0,0.0,to kick,169,verb
मार,neutral,0.0,0.0,1.0,family,62,noun
प्रहार,neutral,0.027777777777777776,0.027777777777777776,0.9444444444444444,strike,62,noun
आघात,-,0.125,0.375,0.5,trauma,62,noun
तडाखा,-,0.0,0.1875,0.8125,smuggling,62,noun
युक्तीने,neutral,0.0,0.0,1.0,tactically,95,adverb
मुत्सद्देगिरीने,neutral,0.0,0.0,1.0,diplomatic,95,adverb
कौशल्याने,+,0.25,0.0,0.75,skillfully,95,adverb
खुबीने,neutral,0.0,0.0,0.0,hesitably,95,adverb
हुशारीने,+,0.375,0.0,0.625,cleverly,95,adverb
युक्तीच्या_पोटी,neutral,0.09375,0.140625,0.765625,trick,95,adverb
कसाबसा,neutral,0.0,0.0,0.0,to,95,adverb
मुष्किलीने,neutral,0.0,0.0,0.0,mushily,95,adverb
सामूहिकरीत्या,neutral,0.0,0.0,1.0,collectively,118,adverb
एकत्रपणे,+,0.05357142857142857,0.0,0.9464285714285714,together,118,adverb
जाळी,neutral,0.0,0.0,1.0,reticulate,27,noun
हत्था,neutral,0.0,0.0,0.0,mutha,27,noun
हाथा,neutral,0.0,0.0,1.0,handkerchief,27,noun
हथेरा,neutral,0.0,0.0,0.0,hathara,27,noun
जाळे,neutral,0.0,0.0,1.0,network,27,noun
जाल,neutral,0.0,0.0,1.0,net,27,noun
फासा,neutral,0.0,0.0,1.0,fasten,27,noun
हस्तोपकरण,+,0.0625,0.0,0.9375,manipulation,27,noun
गोंदवणारी,neutral,0.0,0.0,0.0,cadreous,20,noun
डावा_हात,neutral,0.0,0.0,0.0,left_the,150,noun
डावी_भूजा,neutral,0.0,0.0,0.0,left_bhoja,150,noun
डावा_कर,neutral,0.0,0.0,0.0,left_r,150,noun
कपाळ,neutral,0.0,0.0,1.0,forehead,150,noun
मस्तक,neutral,0.005952380952380952,0.020833333333333332,0.9732142857142857,head,150,noun
ललाट,neutral,0.0,0.0,1.0,latter,150,noun
भाळ,-,0.0,0.125,0.875,brunt,150,noun
शिर,neutral,0.005952380952380952,0.020833333333333332,0.9732142857142857,head,150,noun
माथा,neutral,0.005952380952380952,0.020833333333333332,0.9732142857142857,head,150,noun
निढळ,-,0.03125,0.21875,0.75,rugged,150,noun
चेहरा,-,0.011363636363636364,0.06818181818181818,0.9204545454545454,face,30,noun
चर्या,neutral,0.0,0.0,1.0,grazing,30,noun
मुखमंडळ,neutral,0.0,0.0,1.0,co -ordinator,30,noun
मुखमंडल,neutral,0.0,0.0,1.0,mouthpiece,30,noun
वाळा,-,0.0125,0.075,0.9125,dump,28,noun
खस,+,0.09375,0.03125,0.875,effort,28,noun
ऊसाचे_मूळ,neutral,0.0,0.0,1.0,sugar,28,noun
कमळकंद,neutral,0.0,0.0,0.0,kamalakand,150,noun
कमळकाकडी,-,0.0,0.4166666666666667,0.5833333333333334,loser,150,noun
भिसीकांदे,-,0.05,0.15,0.8,scuffle,150,noun
खोड,-,0.0,0.08088235294117647,0.9191176470588235,scratch,150,noun
खुंट,neutral,0.0,0.0,0.0,khot,150,noun
सोट,+,0.125,0.0,0.875,sot,150,noun
बुंधा,neutral,0.0,0.0,0.0,bundha,150,noun
खटोली,neutral,0.0,0.0,0.0,khatoli,27,noun
पलंगडी,neutral,0.038461538461538464,0.009615384615384616,0.9519230769230769,bed,27,noun
एक्का,neutral,0.0,0.0,1.0,akka,27,noun
यक्का,neutral,0.0,0.0,0.0,yaka,27,noun
येक्का,neutral,0.0,0.0,0.0,yekka,27,noun
एकचर,+,0.4375,0.1875,0.375,homogeneity,101,adjective
वनस्पती_अवयव,neutral,0.0,0.0,0.0,plant_,28,noun
वनस्पती_अंग,neutral,0.0,0.0,0.0,plant_ung,28,noun
वनस्पती_भाग,neutral,0.0,0.0,0.0,plant_,28,noun
काल,neutral,0.0,0.0,1.0,yesterday,51,noun
पूज्यनीय,+,0.4375,0.0,0.5625,venerable,92,adjective
वंद्य,neutral,0.0625,0.0625,0.875,worshiper,92,adjective
सन्माननीय,+,0.71875,0.0625,0.21875,honorable,92,adjective
आठवळा,neutral,0.0,0.0,1.0,eighth,92,adjective
सातवळा,+,0.0625,0.0,0.9375,ravish,92,noun
सातोळा,neutral,0.0,0.0,1.0,groin,92,noun
तांबडा_ऊस,neutral,0.0,0.0,0.0,copper_us,8,noun
जठराग्नी,neutral,0.0,0.0,1.0,gastric,46,noun
लाल_रंग,neutral,0.0,0.0,0.0,red_,26,noun
लाल,-,0.05357142857142857,0.19642857142857142,0.75,red,26,noun
तांबडा,-,0.05357142857142857,0.19642857142857142,0.75,red,26,noun
तांबडा_रंग,neutral,0.0,0.0,1.0,coconut,26,noun
हिरवा_रंग,neutral,0.0,0.0,0.0,green_course,26,noun
हिरवा,-,0.03571428571428571,0.125,0.8392857142857143,green,26,noun
निळा,-,0.03125,0.1796875,0.7890625,blue,26,noun
निळा_रंग,neutral,0.0,0.0,0.0,blue_,26,noun
नील,neutral,0.25,0.25,0.5,nil,26,noun
भगर,neutral,0.0,0.0,0.0,fagrous,28,noun
वर्‍याचे_तांदूळ,neutral,0.0,0.0,1.0,rice,28,noun
मोरधन,+,0.052083333333333336,0.0,0.9479166666666666,follow,28,noun
वरी,neutral,0.0,0.0,1.0,grocery,28,noun
सावा,neutral,0.0,0.0,0.0,sawa,28,noun
बरटी,neutral,0.0,0.0,1.0,bari,28,noun
अस्थिपेशी,neutral,0.0,0.0,0.0,osteoporical,30,noun
द्रव,neutral,0.10227272727272728,0.125,0.7727272727272727,liquid,26,noun
द्रवपदार्थ,neutral,0.05357142857142857,0.017857142857142856,0.9285714285714286,fluid,26,noun
अमावास्या,neutral,0.0,0.0,0.0,amassia,55,noun
अमावस्या,-,0.0,0.75,0.25,unwilling,55,noun
अमावास,neutral,0.0,0.0,0.0,amawas,55,noun
अमा,neutral,0.0,0.0,0.0,amma,55,noun
अवस,neutral,0.0,0.0,0.0,to,55,noun
आवस,+,0.375,0.0,0.625,famous,55,noun
पौर्णिमा,neutral,0.0,0.0,0.0,poornima,55,noun
पुनव,neutral,0.0,0.0,1.0,recycling,55,noun
मध्यरात्र,neutral,0.0,0.0,1.0,midnight,55,noun
उद्या,neutral,0.0,0.041666666666666664,0.9583333333333334,tomorrow,51,noun
प्रहर,neutral,0.027777777777777776,0.027777777777777776,0.9444444444444444,strike,55,noun
मोठा_डास,neutral,0.0,0.0,0.0,big_das,17,noun
माशी,neutral,0.01875,0.04375,0.9375,fly,17,noun
मक्षिका,neutral,0.0,0.0,0.0,mashika,17,noun
आम्ल,-,0.025,0.325,0.65,acid,31,noun
अॅसिड,-,0.025,0.325,0.65,acid,31,noun
अम्ल,neutral,0.0,0.0,1.0,amalgamate,31,noun
तेजाब,neutral,0.0,0.0,0.0,tejab,31,noun
वृषण,neutral,0.0,0.0,1.0,testicles,30,noun
अंड,neutral,0.0,0.0,1.0,egg,30,noun
पिवळे_चंदन,-,0.0,0.28125,0.71875,yellow,640,noun
पांढरे_चंदन,neutral,0.0,0.0,0.0,white_,27,noun
डहाळी,neutral,0.0,0.0,1.0,spinning,28,noun
फांदोरी,neutral,0.0,0.0,1.0,branch,28,noun
टहाळ,neutral,0.04375,0.025,0.93125,stretch,28,noun
टहाळा,neutral,0.125,0.125,0.75,gala,28,noun
डाहाळी,neutral,0.0,0.0,1.0,scalp,28,noun
पालवी,+,0.078125,0.0,0.921875,pilot,150,noun
पालव,+,0.078125,0.0,0.921875,pilot,150,noun
फांदी,neutral,0.0,0.0,1.0,branch,28,noun
शाखा,neutral,0.0,0.0,1.0,branch,28,noun
पुष्पित,neutral,0.0,0.0,1.0,wreath,111,adjective
फुललेला,neutral,0.041666666666666664,0.0,0.9583333333333334,blossoming,111,adjective
बहरलेला,neutral,0.009259259259259259,0.046296296296296294,0.9444444444444444,bound,111,adjective
अपुष्प,+,0.125,0.0,0.875,incentive,101,adjective
हाड,neutral,0.0,0.020833333333333332,0.9791666666666666,bone,150,noun
अस्थी,neutral,0.0,0.020833333333333332,0.9791666666666666,bone,150,noun
अस्थि,neutral,0.0,0.020833333333333332,0.9791666666666666,bone,150,noun
हाडूक,neutral,0.0,0.020833333333333332,0.9791666666666666,bone,150,noun
चैत्र,neutral,0.0,0.0,0.0,chaitra,51,noun
घाऊक_बाजार,neutral,0.0,0.0,0.0,wholesale_ market,37,noun
वाणी,-,0.03125,0.40625,0.5625,vanity,20,noun
भुसारी,-,0.0625,0.1875,0.75,bushy,20,noun
भाजीवाला,neutral,0.0,0.0,1.0,vegetable,20,noun
अवस्था,neutral,0.025,0.0,0.975,stage,79,noun
स्थिती,neutral,0.0,0.013888888888888888,0.9861111111111112,position,79,noun
दशा,neutral,0.0,0.0,1.0,decree,79,noun
गत,-,0.045454545454545456,0.10227272727272728,0.8522727272727273,fill,79,noun
सुखात्मिका,+,0.6875,0.0625,0.25,pleasant,27,noun
सुखान्तिका,neutral,0.0,0.0,1.0,psalmist,27,noun
हद्द,neutral,0.0,0.0,1.0,border,37,noun
शेवट,neutral,0.0,0.0,1.0,end,37,noun
